id,gid,x,y,v_x,v_y,radius,time
2,1,-1.731690,0.000000,-1.196613,0.000000,0.750000,1.800000
0,0,-7.188404,-1.019190,1.233227,-0.039869,0.750000,1.850000
1,0,-7.188404,1.019190,1.233227,0.039869,0.750000,1.850000
2,1,-1.791331,0.000000,-1.192813,0.000000,0.750000,1.850000
0,0,-7.126794,-1.021384,1.232211,-0.043881,0.750000,1.900000
1,0,-7.126794,1.021384,1.232211,0.043881,0.750000,1.900000
2,1,-1.850738,0.000000,-1.188145,0.000000,0.750000,1.900000
0,0,-7.065263,-1.023800,1.230616,-0.048327,0.750000,1.950000
1,0,-7.065263,1.023800,1.230616,0.048327,0.750000,1.950000
2,1,-1.909867,0.000000,-1.182583,0.000000,0.750000,1.950000
0,0,-7.003841,-1.026463,1.228440,-0.053265,0.750000,2.000000
1,0,-7.003841,1.026463,1.228440,0.053265,0.750000,2.000000
2,1,-1.968672,0.000000,-1.176096,0.000000,0.750000,2.000000
0,0,-6.942557,-1.029401,1.225677,-0.058763,0.750000,2.050000
1,0,-6.942557,1.029401,1.225677,0.058763,0.750000,2.050000
2,1,-2.027104,0.000000,-1.168648,0.000000,0.750000,2.050000
0,0,-6.881441,-1.032647,1.222316,-0.064903,0.750000,2.100000
1,0,-6.881441,1.032647,1.222316,0.064903,0.750000,2.100000
2,1,-2.085114,0.000000,-1.160198,0.000000,0.750000,2.100000
0,0,-6.820524,-1.036235,1.218346,-0.071777,0.750000,2.150000
1,0,-6.820524,1.036235,1.218346,0.071777,0.750000,2.150000
2,1,-2.142649,0.000000,-1.150701,0.000000,0.750000,2.150000
0,0,-6.759836,-1.040210,1.213752,-0.079496,0.750000,2.200000
1,0,-6.759836,1.040210,1.213752,0.079496,0.750000,2.200000
2,1,-2.199655,0.000000,-1.140113,0.000000,0.750000,2.200000
0,0,-6.699410,-1.044620,1.208522,-0.088194,0.750000,2.250000
1,0,-6.699410,1.044620,1.208522,0.088194,0.750000,2.250000
2,1,-2.256074,0.000000,-1.128393,0.000000,0.750000,2.250000
0,0,-6.639278,-1.049521,1.202645,-0.098031,0.750000,2.300000
1,0,-6.639278,1.049521,1.202645,0.098031,0.750000,2.300000
