id,gid,x,y,v_x,v_y,radius,time
3,3,-4.521921,4.522523,0.907313,-0.904751,0.500000,1.650000
4,4,-6.580881,-0.003617,1.108434,-0.007628,0.500000,1.650000
5,5,-4.502922,-4.500307,0.914577,0.922556,0.500000,1.650000
6,6,0.008578,-6.323700,0.013649,1.333867,0.500000,1.650000
7,7,4.643566,-4.646165,-0.805048,0.799186,0.500000,1.650000
0,0,6.340806,0.000009,-1.279439,0.001828,0.500000,1.700000
1,1,4.628710,4.632572,-0.784382,-0.780326,0.500000,1.700000
2,2,0.004591,6.280017,0.008482,-1.321761,0.500000,1.700000
3,3,-4.476573,4.477104,0.906965,-0.908380,0.500000,1.700000
4,4,-6.525250,-0.003908,1.112615,-0.005828,0.500000,1.700000
5,5,-4.457082,-4.454036,0.916798,0.925414,0.500000,1.700000
6,6,0.009294,-6.256821,0.014306,1.337567,0.500000,1.700000
7,7,4.603209,-4.606122,-0.807144,0.800861,0.500000,1.700000
0,0,6.276682,0.000162,-1.282477,0.003069,0.500000,1.750000
1,1,4.589330,4.593386,-0.787601,-0.783719,0.500000,1.750000
2,2,0.005052,6.213747,0.009219,-1.325400,0.500000,1.750000
3,3,-4.431249,4.431521,0.906489,-0.911657,0.500000,1.750000
4,4,-6.469449,-0.004109,1.116026,-0.004020,0.500000,1.750000
5,5,-4.411146,-4.407638,0.918712,0.927974,0.500000,1.750000
6,6,0.010044,-6.189780,0.015014,1.340827,0.500000,1.750000
7,7,4.562761,-4.566010,-0.808958,0.802242,0.500000,1.750000
0,0,6.212422,0.000375,-1.285207,0.004261,0.500000,1.800000
1,1,4.549806,4.554048,-0.790481,-0.786746,0.500000,1.800000
2,2,0.005554,6.147312,0.010036,-1.328705,0.500000,1.800000
3,3,-4.385690,4.385828,0.911180,-0.913860,0.500000,1.800000
4,4,-6.413930,-0.004330,1.110387,-0.004422,0.500000,1.800000
5,5,-4.365129,-4.361124,0.920345,0.930265,0.500000,1.800000
6,6,0.010833,-6.122596,0.015772,1.343685,0.500000,1.800000
7,7,4.522236,-4.525842,-0.810513,0.803352,0.500000,1.800000
0,0,6.148038,0.000646,-1.287662,0.005414,0.500000,1.850000
1,1,4.510153,4.514576,-0.793054,-0.789444,0.500000,1.850000
2,2,0.006129,6.080767,0.011490,-1.330884,0.500000,1.850000
3,3,-4.340195,4.339996,0.909902,-0.916636,0.500000,1.850000
4,4,-6.358056,-0.004526,1.117471,-0.003913,0.500000,1.850000
5,5,-4.319044,-4.314509,0.921701,0.932315,0.500000,1.850000
6,6,0.011662,-6.055287,0.016583,1.346179,0.500000,1.850000
7,7,4.481644,-4.485632,-0.811828,0.804209,0.500000,1.850000
0,0,6.083361,0.000763,-1.293542,0.002337,0.500000,1.900000
1,1,4.470753,4.475404,-0.788016,-0.783448,0.500000,1.900000
2,2,0.006783,6.014061,0.013084,-1.334134,0.500000,1.900000
3,3,-4.294766,4.294039,0.908576,-0.919147,0.500000,1.900000
4,4,-6.302250,-0.004505,1.116131,0.000424,0.500000,1.900000
5,5,-4.272903,-4.267801,0.922825,0.934146,0.500000,1.900000
6,6,0.012535,-5.987870,0.017448,1.348341,0.500000,1.900000
7,7,4.440998,-4.445390,-0.812922,0.804830,0.500000,1.900000
0,0,6.018601,0.000957,-1.295207,0.003888,0.500000,1.950000
1,1,4.431213,4.436087,-0.790788,-0.786340,0.500000,1.950000
2,2,0.007506,5.947279,0.014458,-1.335634,0.500000,1.950000
3,3,-4.249406,4.247964,0.907189,-0.921484,0.500000,1.950000
4,4,-6.246118,-0.004482,1.122641,0.000450,0.500000,1.950000
5,5,-4.226716,-4.221012,0.923734,0.935780,0.500000,1.950000
6,6,0.013452,-5.920360,0.018357,1.350194,0.500000,1.950000
7,7,4.400309,-4.405130,-0.813785,0.805194,0.500000,1.950000
0,0,5.953765,0.001226,-1.296718,0.005381,0.500000,2.000000
1,1,4.391550,4.396641,-0.793264,-0.788912,0.500000,2.000000
2,2,0.008296,5.880433,0.015802,-1.336910,0.500000,2.000000
3,3,-4.203848,4.201833,0.911161,-0.922630,0.500000,2.000000
4,4,-6.190218,-0.004543,1.117999,-0.001205,0.500000,2.000000
5,5,-4.180494,-4.174150,0.924447,0.937236,0.500000,2.000000
6,6,0.014419,-5.852771,0.019325,1.351771,0.500000,2.000000
7,7,4.359586,-4.364863,-0.814453,0.805348,0.500000,2.000000
0,0,5.888899,0.001567,-1.297327,0.006830,0.500000,2.050000
1,1,4.351776,4.357081,-0.795471,-0.791204,0.500000,2.050000
2,2,0.009166,5.813555,0.017403,-1.337565,0.500000,2.050000
3,3,-4.158426,4.155625,0.908444,-0.924164,0.500000,2.050000
4,4,-6.134002,-0.004593,1.124322,-0.001015,0.500000,2.050000
5,5,-4.134277,-4.127250,0.924334,0.938014,0.500000,2.050000
6,6,0.015490,-5.785132,0.021418,1.352781,0.500000,2.050000
7,7,4.318839,-4.324598,-0.814935,0.805300,0.500000,2.050000
0,0,5.824007,0.001980,-1.297844,0.008243,0.500000,2.100000
1,1,4.311904,4.317419,-0.797439,-0.793235,0.500000,2.100000
2,2,0.010114,5.746652,0.018969,-1.338065,0.500000,2.100000
3,3,-4.112841,4.109401,0.911703,-0.924467,0.500000,2.100000
4,4,-6.078076,-0.004728,1.118512,-0.002685,0.500000,2.100000
5,5,-4.088072,-4.080317,0.924089,0.938663,0.500000,2.100000
6,6,0.016666,-5.717452,0.023526,1.353600,0.500000,2.100000
7,7,4.278077,-4.284344,-0.815258,0.805077,0.500000,2.100000
0,0,5.759092,0.002461,-1.298282,0.009625,0.500000,2.150000
1,1,4.271959,4.277681,-0.798913,-0.794761,0.500000,2.150000
2,2,0.011131,5.679747,0.020330,-1.338091,0.500000,2.150000
3,3,-4.067422,4.063111,0.908385,-0.925805,0.500000,2.150000
4,4,-6.021837,-0.004845,1.124784,-0.002345,0.500000,2.150000
5,5,-4.041888,-4.033357,0.923687,0.939195,0.500000,2.150000
6,6,0.017934,-5.649755,0.025365,1.353956,0.500000,2.150000
7,7,4.237318,-4.244125,-0.815181,0.804389,0.500000,2.150000
0,0,5.693954,0.002768,-1.302771,0.006151,0.500000,2.200000
1,1,4.232359,4.238363,-0.791997,-0.786374,0.500000,2.200000
2,2,0.012215,5.612848,0.021681,-1.337996,0.500000,2.200000
3,3,-4.021843,4.016820,0.911571,-0.925827,0.500000,2.200000
4,4,-5.965931,-0.005049,1.118124,-0.004075,0.500000,2.200000
5,5,-3.995730,-3.986376,0.923169,0.939623,0.500000,2.200000
6,6,0.019297,-5.582047,0.027259,1.354156,0.500000,2.200000
7,7,4.196570,-4.203948,-0.814955,0.803531,0.500000,2.200000
0,0,5.628815,0.003172,-1.302779,0.008073,0.500000,2.250000
1,1,4.192663,4.198944,-0.793927,-0.788374,0.500000,2.250000
2,2,0.013372,5.545962,0.023132,-1.337718,0.500000,2.250000
3,3,-3.976460,3.970462,0.907660,-0.927149,0.500000,2.250000
4,4,-5.909722,-0.005223,1.124182,-0.003499,0.500000,2.250000
5,5,-3.949605,-3.939378,0.922495,0.939962,0.500000,2.250000
6,6,0.020756,-5.514337,0.029180,1.354202,0.500000,2.250000
7,7,4.155856,-4.163831,-0.814268,0.802335,0.500000,2.250000
0,0,5.563673,0.003672,-1.302836,0.009999,0.500000,2.300000
1,1,4.152893,4.159444,-0.795393,-0.790000,0.500000,2.300000
2,2,0.014600,5.479095,0.024572,-1.337337,0.500000,2.300000
3,3,-3.930913,3.924111,0.910949,-0.927035,0.500000,2.300000
4,4,-5.853942,-0.005495,1.115587,-0.005431,0.500000,2.300000
5,5,-3.903519,-3.892367,0.921715,0.940216,0.500000,2.300000
6,6,0.022315,-5.446631,0.031176,1.354111,0.500000,2.300000
7,7,4.115186,-4.123785,-0.813403,0.800931,0.500000,2.300000
0,0,5.498524,0.004271,-1.302985,0.011970,0.500000,2.350000
1,1,4.113060,4.119873,-0.796665,-0.791418,0.500000,2.350000
2,2,0.015904,5.412283,0.026084,-1.336234,0.500000,2.350000
3,3,-3.885591,3.877699,0.906431,-0.928231,0.500000,2.350000
4,4,-5.797911,-0.005760,1.120631,-0.005292,0.500000,2.350000
5,5,-3.857480,-3.845347,0.920788,0.940394,0.500000,2.350000
6,6,0.023977,-5.378966,0.033244,1.353305,0.500000,2.350000
7,7,4.074570,-4.083821,-0.812319,0.799285,0.500000,2.350000
0,0,5.433358,0.004975,-1.303324,0.014085,0.500000,2.400000
1,1,4.073172,4.080242,-0.797763,-0.792615,0.500000,2.400000
2,2,0.017284,5.345530,0.027585,-1.335058,0.500000,2.400000
3,3,-3.840042,3.831301,0.910989,-0.927953,0.500000,2.400000
4,4,-5.742530,-0.006112,1.107613,-0.007048,0.500000,2.400000
5,5,-3.811491,-3.798322,0.919766,0.940507,0.500000,2.400000
6,6,0.025747,-5.311346,0.035400,1.352397,0.500000,2.400000
7,7,4.034024,-4.043956,-0.810922,0.797297,0.500000,2.400000
0,0,5.368152,0.005804,-1.304120,0.016585,0.500000,2.450000
1,1,4.033237,4.040560,-0.798700,-0.793639,0.500000,2.450000
2,2,0.018744,5.278844,0.029207,-1.333732,0.500000,2.450000
3,3,-3.794756,3.784847,0.905720,-0.929092,0.500000,2.450000
