id,gid,x,y,v_x,v_y,radius,time
0,0,7.263948,0.000207,-1.134916,0.000160,0.500000,0.950000
1,1,5.196981,5.197065,-0.708550,-0.708154,0.500000,0.950000
2,2,0.000260,7.234974,0.000399,-1.179847,0.500000,0.950000
3,3,-5.132430,5.132324,0.808566,-0.808707,0.500000,0.950000
4,4,-7.338234,0.000154,1.019139,0.000359,0.500000,0.950000
5,5,-5.122118,-5.122353,0.824151,0.823979,0.500000,0.950000
6,6,0.000283,-7.224404,0.000908,1.195956,0.500000,0.950000
7,7,5.187606,-5.187311,-0.722960,0.723072,0.500000,0.950000
0,0,7.206311,0.000214,-1.152740,0.000152,0.500000,1.000000
1,1,5.160995,5.161098,-0.719733,-0.719334,0.500000,1.000000
2,2,0.000290,7.175070,0.000606,-1.198087,0.500000,1.000000
3,3,-5.091369,5.091259,0.821217,-0.821292,0.500000,1.000000
4,4,-7.286489,0.000171,1.034880,0.000350,0.500000,1.000000
5,5,-5.080268,-5.080516,0.836998,0.836739,0.500000,1.000000
6,6,0.000311,-7.163673,0.000557,1.214618,0.500000,1.000000
7,7,5.150906,-5.150608,-0.734000,0.734079,0.500000,1.000000
0,0,7.147885,0.000227,-1.168519,0.000256,0.500000,1.050000
1,1,5.124506,5.124629,-0.729769,-0.729387,0.500000,1.050000
2,2,0.000341,7.114340,0.001023,-1.214591,0.500000,1.050000
3,3,-5.049735,5.049628,0.832670,-0.832630,0.500000,1.050000
4,4,-7.234045,0.000171,1.048887,0.000002,0.500000,1.050000
5,5,-5.037852,-5.038098,0.848323,0.848367,0.500000,1.050000
6,6,0.000322,-7.102100,0.000210,1.231476,0.500000,1.050000
7,7,5.113698,-5.113392,-0.744176,0.744307,0.500000,1.050000
0,0,7.088743,0.000257,-1.182851,0.000595,0.500000,1.100000
1,1,5.087570,5.087711,-0.738730,-0.738351,0.500000,1.100000
2,2,0.000403,7.052870,0.001245,-1.229402,0.500000,1.100000
3,3,-5.007577,5.007473,0.843164,-0.843089,0.500000,1.100000
4,4,-7.180939,0.000173,1.062121,0.000030,0.500000,1.100000
5,5,-4.994927,-4.995146,0.858493,0.859036,0.500000,1.100000
6,6,0.000354,-7.039770,0.000643,1.246592,0.500000,1.100000
7,7,5.076023,-5.075716,-0.753498,0.753524,0.500000,1.100000
0,0,7.028964,0.000291,-1.195581,0.000675,0.500000,1.150000
1,1,5.050228,5.050415,-0.746823,-0.745913,0.500000,1.150000
2,2,0.000460,6.990718,0.001138,-1.243049,0.500000,1.150000
3,3,-4.964972,4.964870,0.852096,-0.852057,0.500000,1.150000
4,4,-7.127267,0.000151,1.073451,-0.000434,0.500000,1.150000
5,5,-4.951544,-4.951716,0.867656,0.868610,0.500000,1.150000
6,6,0.000382,-6.976763,0.000572,1.260132,0.500000,1.150000
7,7,5.037933,-5.037627,-0.761801,0.761789,0.500000,1.150000
0,0,6.968600,0.000345,-1.207271,0.001079,0.500000,1.200000
1,1,5.012709,5.012947,-0.750394,-0.749367,0.500000,1.200000
2,2,0.000528,6.927977,0.001362,-1.254820,0.500000,1.200000
3,3,-4.921960,4.921861,0.860255,-0.860177,0.500000,1.200000
4,4,-7.073090,0.000133,1.083540,-0.000372,0.500000,1.200000
5,5,-4.907753,-4.907863,0.875821,0.877062,0.500000,1.200000
6,6,0.000449,-6.913172,0.001340,1.271830,0.500000,1.200000
7,7,4.999495,-4.999191,-0.768750,0.768702,0.500000,1.200000
0,0,6.907715,0.000377,-1.217694,0.000652,0.500000,1.250000
1,1,4.974846,4.975129,-0.757257,-0.756351,0.500000,1.250000
2,2,0.000590,6.864696,0.001237,-1.265608,0.500000,1.250000
3,3,-4.878622,4.878467,0.866742,-0.867896,0.500000,1.250000
4,4,-7.018472,0.000115,1.092344,-0.000348,0.500000,1.250000
5,5,-4.863578,-4.863637,0.883506,0.884514,0.500000,1.250000
6,6,0.000543,-6.849021,0.001874,1.283026,0.500000,1.250000
7,7,4.960737,-4.960457,-0.775159,0.774689,0.500000,1.250000
0,0,6.846372,0.000414,-1.226867,0.000731,0.500000,1.300000
1,1,4.936706,4.937037,-0.762797,-0.761843,0.500000,1.300000
2,2,0.000664,6.800941,0.001477,-1.275106,0.500000,1.300000
3,3,-4.834941,4.834738,0.873628,-0.874568,0.500000,1.300000
4,4,-6.963446,0.000108,1.100518,-0.000149,0.500000,1.300000
5,5,-4.819079,-4.819069,0.889989,0.891355,0.500000,1.300000
6,6,0.000674,-6.784390,0.002614,1.292602,0.500000,1.300000
7,7,4.921681,-4.921430,-0.781128,0.780548,0.500000,1.300000
0,0,6.784610,0.000450,-1.235230,0.000724,0.500000,1.350000
1,1,4.898300,4.898708,-0.768122,-0.766586,0.500000,1.350000
2,2,0.000729,6.736735,0.001294,-1.284121,0.500000,1.350000
3,3,-4.790995,4.790688,0.878918,-0.880999,0.500000,1.350000
4,4,-6.908045,0.000103,1.108029,-0.000099,0.500000,1.350000
5,5,-4.774287,-4.774189,0.895834,0.897597,0.500000,1.350000
6,6,0.000832,-6.719316,0.003168,1.301499,0.500000,1.350000
7,7,4.882371,-4.882157,-0.786195,0.785449,0.500000,1.350000
0,0,6.722476,0.000487,-1.242695,0.000733,0.500000,1.400000
1,1,4.859661,4.860145,-0.772773,-0.771259,0.500000,1.400000
2,2,0.000809,6.672144,0.001613,-1.291824,0.500000,1.400000
3,3,-4.746823,4.746341,0.883445,-0.886953,0.500000,1.400000
4,4,-6.852330,0.000099,1.114293,-0.000080,0.500000,1.400000
5,5,-4.729225,-4.729045,0.901230,0.902888,0.500000,1.400000
6,6,0.000946,-6.653826,0.002279,1.309788,0.500000,1.400000
7,7,4.842818,-4.842637,-0.791052,0.790393,0.500000,1.400000
0,0,6.660003,0.000523,-1.249453,0.000721,0.500000,1.450000
1,1,4.820794,4.821357,-0.777352,-0.775760,0.500000,1.450000
2,2,0.000925,6.607188,0.002312,-1.299106,0.500000,1.450000
3,3,-4.702404,4.701761,0.888370,-0.891600,0.500000,1.450000
4,4,-6.796329,0.000095,1.120018,-0.000075,0.500000,1.450000
5,5,-4.683935,-4.683656,0.905800,0.907779,0.500000,1.450000
6,6,0.001112,-6.587990,0.003308,1.316731,0.500000,1.450000
7,7,4.803082,-4.802937,-0.794723,0.794000,0.500000,1.450000
0,0,6.597231,0.000582,-1.255436,0.001193,0.500000,1.500000
1,1,4.781713,4.782350,-0.781620,-0.780135,0.500000,1.500000
2,2,0.001024,6.541880,0.001980,-1.306175,0.500000,1.500000
3,3,-4.657761,4.656973,0.892869,-0.895761,0.500000,1.500000
4,4,-6.740123,0.000066,1.124125,-0.000573,0.500000,1.500000
5,5,-4.638437,-4.638035,0.909969,0.912427,0.500000,1.500000
6,6,0.001300,-6.521844,0.003760,1.322902,0.500000,1.500000
7,7,4.763181,-4.763075,-0.798028,0.797251,0.500000,1.500000
0,0,6.534183,0.000638,-1.260958,0.001106,0.500000,1.550000
1,1,4.742459,4.743210,-0.785073,-0.782806,0.500000,1.550000
2,2,0.001100,6.476264,0.001519,-1.312322,0.500000,1.550000
3,3,-4.612974,4.611948,0.895748,-0.900495,0.500000,1.550000
4,4,-6.683733,0.000014,1.127800,-0.001040,0.500000,1.550000
5,5,-4.592728,-4.592214,0.914179,0.916417,0.500000,1.550000
6,6,0.001546,-6.455410,0.004920,1.328684,0.500000,1.550000
7,7,4.723092,-4.723049,-0.801783,0.800524,0.500000,1.550000
0,0,6.470887,0.000663,-1.265919,0.000505,0.500000,1.600000
1,1,4.703030,4.703887,-0.788578,-0.786463,0.500000,1.600000
2,2,0.001194,6.410412,0.001877,-1.317037,0.500000,1.600000
3,3,-4.568045,4.566727,0.898570,-0.904424,0.500000,1.600000
4,4,-6.627422,-0.000051,1.126223,-0.001309,0.500000,1.600000
5,5,-4.546835,-4.546224,0.917856,0.919795,0.500000,1.600000
6,6,0.001822,-6.388705,0.005521,1.334112,0.500000,1.600000
7,7,4.682907,-4.682933,-0.803703,0.802312,0.500000,1.600000
0,0,6.407376,0.000688,-1.270231,0.000500,0.500000,1.650000
1,1,4.663455,4.664462,-0.791500,-0.788489,0.500000,1.650000
2,2,0.001309,6.344347,0.002311,-1.321289,0.500000,1.650000
3,3,-4.522962,4.521378,0.901662,-0.906978,0.500000,1.650000
4,4,-6.570979,-0.000037,1.128860,0.000289,0.500000,1.650000
5,5,-4.500802,-4.500068,0.920654,0.923117,0.500000,1.650000
6,6,0.002128,-6.321767,0.006129,1.338762,0.500000,1.650000
7,7,4.642570,-4.642657,-0.806730,0.805517,0.500000,1.650000
0,0,6.343645,0.000707,-1.274628,0.000384,0.500000,1.700000
1,1,4.623813,4.624968,-0.792835,-0.789889,0.500000,1.700000
2,2,0.001446,6.278094,0.002733,-1.325066,0.500000,1.700000
3,3,-4.477672,4.475898,0.905790,-0.909601,0.500000,1.700000
4,4,-6.514357,-0.000024,1.132443,0.000248,0.500000,1.700000
5,5,-4.454621,-4.453780,0.923638,0.925772,0.500000,1.700000
6,6,0.002403,-6.254619,0.005489,1.342947,0.500000,1.700000
7,7,4.602128,-4.602274,-0.808846,0.807672,0.500000,1.700000
0,0,6.279742,0.000729,-1.278058,0.000433,0.500000,1.750000
1,1,4.584044,4.585332,-0.795383,-0.792713,0.500000,1.750000
2,2,0.001626,6.211642,0.003611,-1.329031,0.500000,1.750000
3,3,-4.432262,4.430312,0.908210,-0.911718,0.500000,1.750000
4,4,-6.457568,-0.000014,1.135769,0.000206,0.500000,1.750000
5,5,-4.408296,-4.407367,0.926486,0.928244,0.500000,1.750000
6,6,0.002753,-6.187286,0.007012,1.346658,0.500000,1.750000
7,7,4.561570,-4.561793,-0.811163,0.809623,0.500000,1.750000
0,0,6.215667,0.000747,-1.281482,0.000368,0.500000,1.800000
1,1,4.544165,4.545632,-0.797582,-0.794004,0.500000,1.800000
2,2,0.001843,6.145037,0.004328,-1.332107,0.500000,1.800000
3,3,-4.386815,4.384598,0.908930,-0.914283,0.500000,1.800000
4,4,-6.400637,-0.000006,1.138628,0.000163,0.500000,1.800000
5,5,-4.361881,-4.360823,0.928304,0.930890,0.500000,1.800000
6,6,0.003009,-6.119741,0.005118,1.350896,0.500000,1.800000
7,7,4.520935,-4.521309,-0.812696,0.809674,0.500000,1.800000
0,0,6.151439,0.000763,-1.284578,0.000317,0.500000,1.850000
1,1,4.504234,4.505912,-0.798624,-0.794407,0.500000,1.850000
2,2,0.002075,6.078295,0.004641,-1.334849,0.500000,1.850000
3,3,-4.341220,4.338799,0.911913,-0.915981,0.500000,1.850000
4,4,-6.343639,0.000004,1.139964,0.000187,0.500000,1.850000
5,5,-4.315398,-4.314183,0.929664,0.932797,0.500000,1.850000
6,6,0.003300,-6.052070,0.005825,1.353429,0.500000,1.850000
7,7,4.480199,-4.480723,-0.814719,0.811720,0.500000,1.850000
0,0,6.087049,0.000772,-1.287790,0.000184,0.500000,1.900000
1,1,4.464305,4.466194,-0.798567,-0.794357,0.500000,1.900000
2,2,0.002286,6.011422,0.004223,-1.337459,0.500000,1.900000
3,3,-4.295617,4.292895,0.912051,-0.918067,0.500000,1.900000
4,4,-6.286528,0.000010,1.142214,0.000134,0.500000,1.900000
5,5,-4.268604,-4.267451,0.935868,0.934635,0.500000,1.900000
6,6,0.003527,-5.984261,0.004536,1.356178,0.500000,1.900000
7,7,4.439377,-4.440068,-0.816427,0.813096,0.500000,1.900000
0,0,6.022554,0.000746,-1.289908,-0.000529,0.500000,1.950000
1,1,4.424281,4.426368,-0.800498,-0.796517,0.500000,1.950000
2,2,0.002475,5.944430,0.003777,-1.339829,0.500000,1.950000
3,3,-4.249938,4.246944,0.913594,-0.919029,0.500000,1.950000
4,4,-6.229339,-0.000029,1.143786,-0.000782,0.500000,1.950000
5,5,-4.221781,-4.220637,0.936463,0.936285,0.500000,1.950000
6,6,0.003848,-5.916346,0.006425,1.358299,0.500000,1.950000
7,7,4.398521,-4.399384,-0.817133,0.813688,0.500000,1.950000
0,0,5.957975,0.000720,-1.291579,-0.000516,0.500000,2.000000
1,1,4.384196,4.386524,-0.801689,-0.796882,0.500000,2.000000
2,2,0.002691,5.877350,0.004317,-1.341600,0.500000,2.000000
3,3,-4.204156,4.200948,0.915640,-0.919917,0.500000,2.000000
4,4,-6.171985,-0.000068,1.147084,-0.000781,0.500000,2.000000
5,5,-4.174937,-4.173745,0.936877,0.937835,0.500000,2.000000
6,6,0.004206,-5.848332,0.007143,1.360288,0.500000,2.000000
7,7,4.357590,-4.358647,-0.818625,0.814734,0.500000,2.000000
0,0,5.893341,0.000698,-1.292684,-0.000449,0.500000,2.050000
1,1,4.344095,4.346651,-0.802018,-0.797455,0.500000,2.050000
2,2,0.002937,5.810200,0.004922,-1.343014,0.500000,2.050000
3,3,-4.158400,4.154868,0.915107,-0.921605,0.500000,2.050000
4,4,-6.114622,-0.000156,1.147261,-0.001767,0.500000,2.050000
5,5,-4.128051,-4.126821,0.937725,0.938495,0.500000,2.050000
6,6,0.004661,-5.780248,0.009116,1.361673,0.500000,2.050000
7,7,4.316620,-4.317881,-0.819395,0.815322,0.500000,2.050000
0,0,5.828620,0.000684,-1.294421,-0.000275,0.500000,2.100000
1,1,4.303941,4.306773,-0.803084,-0.797567,0.500000,2.100000
2,2,0.003179,5.742959,0.004847,-1.344809,0.500000,2.100000
3,3,-4.112694,4.108687,0.914126,-0.923620,0.500000,2.100000
4,4,-6.057173,-0.000215,1.148966,-0.001178,0.500000,2.100000
5,5,-4.081121,-4.079859,0.938609,0.939228,0.500000,2.100000
6,6,0.005220,-5.712108,0.011178,1.362807,0.500000,2.100000
7,7,4.275611,-4.277096,-0.820169,0.815702,0.500000,2.100000
0,0,5.763828,0.000672,-1.295823,-0.000238,0.500000,2.150000
1,1,4.263748,4.266902,-0.803871,-0.797420,0.500000,2.150000
2,2,0.003446,5.675674,0.005344,-1.345709,0.500000,2.150000
3,3,-4.066922,4.062487,0.915438,-0.923998,0.500000,2.150000
4,4,-5.999692,-0.000275,1.149633,-0.001196,0.500000,2.150000
5,5,-4.034238,-4.032816,0.937664,0.940864,0.500000,2.150000
6,6,0.005858,-5.643902,0.012758,1.364113,0.500000,2.150000
7,7,4.234563,-4.236291,-0.820967,0.816091,0.500000,2.150000
0,0,5.698972,0.000603,-1.297119,-0.001373,0.500000,2.200000
1,1,4.223510,4.227052,-0.804742,-0.797004,0.500000,2.200000
2,2,0.003739,5.608348,0.005855,-1.346506,0.500000,2.200000
3,3,-4.021202,4.016221,0.914391,-0.925321,0.500000,2.200000
4,4,-5.942293,-0.000359,1.147982,-0.001689,0.500000,2.200000
5,5,-3.987317,-3.985755,0.938421,0.941214,0.500000,2.200000
6,6,0.006573,-5.575641,0.014299,1.365223,0.500000,2.200000
7,7,4.193577,-4.195906,-0.819717,0.807711,0.500000,2.200000
0,0,5.634075,0.000602,-1.297941,-0.000031,0.500000,2.250000
1,1,4.183256,4.187227,-0.805088,-0.796501,0.500000,2.250000
2,2,0.004106,5.540967,0.007339,-1.347637,0.500000,2.250000
3,3,-3.975556,3.969901,0.912929,-0.926402,0.500000,2.250000
4,4,-5.884922,-0.000462,1.147419,-0.002058,0.500000,2.250000
5,5,-3.940416,-3.938659,0.938003,0.941927,0.500000,2.250000
6,6,0.007234,-5.507292,0.013224,1.366988,0.500000,2.250000
7,7,4.152556,-4.155469,-0.820431,0.808731,0.500000,2.250000
0,0,5.569127,0.000600,-1.298979,-0.000039,0.500000,2.300000
1,1,4.143087,4.147496,-0.803391,-0.794611,0.500000,2.300000
2,2,0.004533,5.473569,0.008548,-1.347954,0.500000,2.300000
3,3,-3.929984,3.923520,0.911442,-0.927610,0.500000,2.300000
4,4,-5.827420,-0.000561,1.150040,-0.001976,0.500000,2.300000
5,5,-3.893540,-3.891527,0.937533,0.942631,0.500000,2.300000
6,6,0.007972,-5.438901,0.014754,1.367808,0.500000,2.300000
7,7,4.111500,-4.114995,-0.821111,0.809474,0.500000,2.300000
0,0,5.504190,0.000618,-1.298736,0.000362,0.500000,2.350000
1,1,4.102947,4.107824,-0.802795,-0.793432,0.500000,2.350000
2,2,0.005030,5.406145,0.009923,-1.348477,0.500000,2.350000
3,3,-3.884472,3.877087,0.910240,-0.928660,0.500000,2.350000
4,4,-5.769797,-0.000664,1.152446,-0.002068,0.500000,2.350000
5,5,-3.846741,-3.844331,0.935978,0.943935,0.500000,2.350000
6,6,0.008791,-5.370493,0.016388,1.368160,0.500000,2.350000
7,7,4.070409,-4.074467,-0.821826,0.810569,0.500000,2.350000
0,0,5.439224,0.000705,-1.299308,0.001737,0.500000,2.400000
1,1,4.062764,4.068045,-0.803651,-0.795586,0.500000,2.400000
2,2,0.005530,5.338741,0.010005,-1.348070,0.500000,2.400000
3,3,-3.838894,3.830672,0.911558,-0.928305,0.500000,2.400000
4,4,-5.712309,-0.000820,1.149761,-0.003119,0.500000,2.400000
5,5,-3.800024,-3.797105,0.934333,0.944517,0.500000,2.400000
6,6,0.009680,-5.302089,0.017778,1.368078,0.500000,2.400000
7,7,4.029311,-4.033925,-0.821964,0.810839,0.500000,2.400000
0,0,5.374227,0.000862,-1.299946,0.003149,0.500000,2.450000
1,1,4.022684,4.028390,-0.801604,-0.793103,0.500000,2.450000
2,2,0.006038,5.271360,0.010160,-1.347625,0.500000,2.450000
3,3,-3.793260,3.784257,0.912674,-0.928293,0.500000,2.450000
4,4,-5.654901,-0.001036,1.148165,-0.004305,0.500000,2.450000
5,5,-3.753270,-3.749896,0.935087,0.944182,0.500000,2.450000
6,6,0.010442,-5.233630,0.015237,1.369191,0.500000,2.450000
